1479276046.250,3.360826,1.515117,-1.603868,-3.670555,-0.423677,3.693755,5.399883,-10.390251,-8.02704,-5.247315,0.680841,5.23989
1479276046.500,3.514002,1.482641,-1.583513,-3.758101,-0.397866,3.77858,5.057611,-10.094475,-8.357534,-5.231069,0.246641,5.223037
1479276046.750,3.407399,1.497359,-1.60701,-3.615883,-0.39525,3.636683,5.43713,-10.364635,-7.990209,-5.264548,0.22151,5.256856
1479276047.000,3.423576,1.532269,-1.568778,-3.616388,-0.393281,3.637006,5.28119,-10.58027,-8.134489,-5.220014,0.042302,5.215993
1479276047.250,3.452613,1.517062,-1.57363,-3.617723,-0.379574,3.637105,5.334068,-10.60836,-8.079056,-5.271682,0.103378,5.266164
1479276047.500,3.445413,1.530721,-1.563169,-3.609053,-0.40662,3.630921,5.388578,-10.605333,-8.025147,-5.284234,0.171687,5.277345
1479276047.750,3.418951,1.509637,-1.591708,-3.615377,-0.384789,3.635233,5.319015,-10.575829,-8.097252,-5.286342,0.130219,5.280246
1479276048.000,3.41082,1.546007,-1.559694,-3.632961,-0.408,3.654859,5.281373,-10.544163,-8.137521,-5.23676,0.127539,5.230729
1479276048.250,3.451222,1.544785,-1.547975,-3.639872,-0.394008,3.660465,5.058349,-10.550669,-8.359132,-5.084872,-0.097199,5.085239
1479276048.500,3.394298,1.574437,-1.537472,-3.605521,-0.393026,3.626159,4.460586,-10.224622,-8.963431,-3.448468,-0.620556,3.480504
1479276048.750,3.362352,1.443237,-1.672286,-3.573863,-0.382496,3.593673,4.280825,-9.993733,-9.109648,-2.317572,-0.603465,2.35146
1479276049.000,3.458467,1.386192,-1.693836,-3.632714,-0.380695,3.652138,4.685097,-10.753885,-8.697889,-2.052417,-0.53095,2.08125
1479276049.250,3.456717,1.371197,-1.70839,-3.57498,-0.380081,3.594571,4.970512,-10.914583,-8.383029,-2.051313,-0.507975,2.078374
1479276049.500,3.418804,1.407456,-1.688206,-3.583022,-0.398631,3.60426,5.10255,-10.825235,-8.274671,-2.039078,-0.566337,2.070768
1479276049.750,3.437599,1.41267,-1.676775,-3.600938,-0.379751,3.6204,5.141878,-10.763931,-8.247645,-2.045773,-0.58244,2.07876
1479276050.000,3.445451,1.443317,-1.645326,-3.596778,-0.396297,3.617749,5.163361,-10.760823,-8.227032,-2.068915,-0.627948,2.105658
1479276050.250,3.442218,1.428265,-1.660553,-3.592564,-0.379492,3.612034,5.160976,-10.63078,-8.248517,-2.11357,-0.65019,2.152087
1479276050.500,3.422504,1.43864,-1.657619,-3.592611,-0.391752,3.613184,5.118855,-10.59642,-8.294317,-2.142709,-0.652012,2.181284
1479276050.750,3.411803,1.44608,-1.654164,-3.61302,-0.384231,3.632837,5.12737,-10.581398,-8.287439,-2.138837,-0.650647,2.177307
1479276051.000,3.41749,1.425682,-1.67151,-3.587951,-0.390278,3.608409,5.12,-10.569171,-8.295999,-2.159815,-0.653223,2.198438
1479276051.250,3.424689,1.430621,-1.664423,-3.591025,-0.400868,3.612437,5.095603,-10.611096,-8.315767,-2.175142,-0.69094,2.217058
1479276051.500,3.401221,1.42963,-1.673169,-3.600136,-0.399235,3.621362,4.660788,-10.500041,-8.759628,-2.656246,-0.849914,2.711293
1479276051.750,3.434957,1.420689,-1.670199,-3.605346,-0.401896,3.626794,4.396922,-10.934134,-8.925924,-4.232323,0.128168,4.226473
1479276052.000,3.363392,1.503502,-1.614292,-3.573576,-0.382464,3.593386,3.784606,-10.568967,-9.617134,-3.884263,1.14062,3.892328
1479276052.250,3.423599,1.482828,-1.615578,-3.612064,-0.392803,3.632656,4.380177,-10.182713,-9.040354,-4.711764,0.631826,4.703686
1479276052.500,3.406855,1.511838,-1.593424,-3.584515,-0.389379,3.604906,4.779265,-10.288404,-8.647721,-5.066213,0.130245,5.060156
1479276052.750,3.432969,1.557405,-1.541959,-3.595407,-0.379535,3.614871,4.834772,-10.465971,-8.588628,-5.142917,0.094942,5.137616
1479276053.000,3.452,1.526106,-1.565323,-3.58984,-0.370217,3.608499,4.806791,-10.49846,-8.614247,-5.117767,0.106298,5.112215
1479276053.250,3.429004,1.555786,-1.544751,-3.592413,-0.358561,3.610043,4.820986,-10.582891,-8.591804,-5.183367,0.129125,5.177312
1479276053.500,3.417582,1.529292,-1.573494,-3.568775,-0.379015,3.588294,4.848151,-10.607825,-8.561774,-5.198019,0.198857,5.190681
1479276053.750,3.413762,1.501856,-1.600736,-3.589226,-0.370903,3.607947,4.836291,-10.630118,-8.570549,-5.216928,0.168591,5.210103
1479276054.000,3.432467,1.511875,-1.585226,-3.598285,-0.379183,3.617706,4.802703,-10.655117,-8.600126,-5.186906,0.170333,5.180055
1479276054.250,3.411031,1.51504,-1.589081,-3.606495,-0.380628,3.626013,4.817573,-10.657983,-8.584992,-5.214172,0.169438,5.207334
1479276054.500,3.418535,1.516316,-1.585508,-3.592877,-0.390195,3.613308,4.853449,-10.656322,-8.549783,-5.229522,0.186521,5.222384
1479276054.750,3.426156,1.516682,-1.582727,-3.593882,-0.381987,3.613571,4.866334,-10.650934,-8.537838,-5.212144,0.203018,5.204738
1479276055.000,3.437917,1.536432,-1.560233,-3.593332,-0.38338,3.613147,4.881493,-10.65618,-8.522072,-5.212493,0.186387,5.205359
1479276055.250,3.431911,1.508263,-1.588822,-3.585624,-0.375082,3.604729,4.878886,-10.659545,-8.524148,-5.206422,0.20717,5.198952
1479276055.500,3.435249,1.514355,-1.581972,-3.585571,-0.391263,3.606128,4.874988,-10.64758,-8.529766,-5.220377,0.188279,5.21321
1479276055.750,3.44754,1.53767,-1.555907,-3.594546,-0.389188,3.614879,4.86078,-10.640072,-8.544903,-5.196062,0.198164,5.188735
1479276056.000,3.435198,1.516879,-1.579604,-3.590845,-0.383277,3.610661,4.854129,-10.6346,-8.55226,-5.194571,0.205411,5.187131
1479276056.250,3.421048,1.525803,-1.575712,-3.600034,-0.381134,3.619623,4.85189,-10.655299,-8.551477,-5.184363,0.200234,5.177005
1479276056.500,3.414471,1.523019,-1.580426,-3.594038,-0.385512,3.614042,4.827776,-10.687175,-8.570259,-5.186646,0.213508,5.179081
1479276056.750,3.418773,1.512726,-1.588837,-3.580049,-0.374285,3.599103,4.845274,-10.677911,-8.554506,-5.177493,0.203323,5.170086
1479276057.000,3.417412,1.513226,-1.588795,-3.612072,-0.378844,3.631411,4.82845,-10.668387,-8.572631,-5.193818,0.200688,5.186451
1479276057.250,3.4256,1.516696,-1.582892,-3.588553,-0.369405,3.607144,4.858416,-10.677816,-8.541549,-5.185125,0.175369,5.178185
1479276057.500,3.427125,1.518477,-1.580715,-3.566902,-0.378923,3.58642,4.840583,-10.679337,-8.558908,-5.183718,0.206307,5.176263
1479276057.750,3.412522,1.500497,-1.602418,-3.600009,-0.37868,3.61938,4.778654,-10.634077,-8.627042,-4.819543,0.265816,4.811299
1479276058.000,3.336235,1.452059,-1.671274,-3.514446,-0.35812,3.53232,5.916304,-10.954503,-7.451311,-2.620701,0.657635,2.613199
1479276058.250,3.334582,1.477139,-1.647587,-3.455678,-0.396195,3.477211,9.343375,-11.39265,-3.999261,-0.969061,0.838114,0.966618
1479276058.500,4.116925,1.302739,-1.389459,-3.188466,-0.233958,3.197261,11.003089,-8.993194,-2.314873,-0.094413,0.725493,0.088891
1479276058.750,5.940938,1.523933,0.268922,-2.602347,-0.140801,2.6059,8.397717,-10.043768,-5.022286,0.914473,0.789351,-0.917547
1479276059.000,6.684622,2.997041,1.670439,-2.679978,0.026477,2.673875,5.835608,-11.761791,-7.278984,1.969788,0.902086,-1.966908
1479276059.250,7.6355,3.809862,2.922167,-4.568135,-1.611099,4.76342,4.346103,-11.627776,-8.627296,2.924147,0.639246,-2.930945
1479276059.500,6.968755,3.532631,2.227549,-4.712642,-2.330584,5.07898,4.277153,-11.695608,-8.636487,2.144313,1.228159,-2.117389
1479276059.750,8.963434,2.214861,3.340329,-3.318577,0.426993,3.305038,4.782944,-11.638145,-8.265231,2.804469,0.982306,-2.795273
1479276060.000,8.543919,2.152012,2.922931,-2.649434,-0.160659,2.65426,4.363556,-10.614651,-9.040083,2.829359,0.681909,-2.835001
1479276060.250,8.922348,0.647805,2.981897,-2.120663,-0.178315,2.128235,4.091498,-10.452659,-9.330888,2.947775,0.730931,-2.951691
1479276060.500,9.838549,0.27511,3.881019,-2.313913,-0.03862,2.3116,3.983146,-10.38191,-9.443463,3.071027,0.808517,-3.071528
1479276060.750,10.947137,-0.60118,5.028946,-2.262188,-0.215674,2.272322,3.287701,-10.379752,-10.137972,3.380857,1.097037,-3.360926
1479276061.000,11.046583,-3.677148,5.979136,-2.253734,0.179607,2.242381,2.57593,-10.089256,-10.406893,3.770944,0.482969,-3.78012
1479276061.250,9.827332,-4.516845,5.344102,-1.918883,-1.755286,2.233114,1.370813,-9.96025,-9.286465,4.347071,0.780626,-4.347406
1479276061.500,12.499149,-6.367507,8.616297,-2.509749,1.802892,2.637174,2.188592,-10.409882,-10.149613,4.140258,0.711302,-4.144062
1479276061.750,13.12919,-5.465606,8.670242,-2.529949,0.015918,2.524496,1.503105,-10.43508,-9.465226,4.342679,0.79182,-4.342418
1479276062.000,13.887819,-5.235313,9.234668,-2.777663,-0.138528,2.780674,1.915905,-10.464849,-9.87178,4.0597,0.832007,-4.057607
1479276062.250,12.862587,-5.518358,8.463873,-2.559414,0.038223,2.552901,1.80295,-10.359033,-9.768861,4.237203,0.813534,-4.235889
1479276062.500,10.851484,-5.530635,6.774319,-1.802237,0.036456,1.796623,1479276063,-1.764184,-9.435252,4.358424,0.75361,-4.360119
1479276063.000,11.225004,-4.930553,6.746841,-1.852865,-0.031129,1.850876,1.508899,-10.376572,-9.474411,4.417341,0.808657,-4.416017
1479276063.250,11.440187,-4.959022,6.945898,-1.869274,-0.023744,1.866821,1.485392,-10.369951,-9.451123,4.379834,0.798858,-4.379128
1479276063.500,11.096291,-5.157228,6.761603,-1.82415,0.005253,1.820132,1.409422,-10.315755,-9.375525,4.446681,0.79196,-4.446259
1479276063.750,11.103056,-5.071827,6.720046,-1.850076,-0.011166,1.846931,1.464462,-10.334241,-9.430697,4.442257,0.790635,-4.441914
1479276064.000,11.067764,-5.10957,6.711202,-1.785163,-0.01237,1.782189,1.421507,-10.318123,-9.38764,4.423623,0.804164,-4.422547
1479276064.250,11.06543,-5.08055,6.693183,-1.797517,-0.028184,1.795448,1.383267,-10.356871,-9.349318,4.43163,0.780118,-4.431875
1479276064.500,11.047729,-5.063428,6.668843,-1.796142,-0.007672,1.792883,1.413276,-10.350856,-9.37941,4.434825,0.793982,-4.434308
1479276064.750,11.070744,-5.085512,6.700392,-1.784473,-0.014163,1.781604,1.385567,-10.345907,-9.351755,4.43756,0.796442,-4.436901
1479276065.000,11.076792,-5.093626,6.709961,-1.791902,-0.023567,1.789568,1.3855,-10.336046,-9.351734,4.413906,0.796221,-4.413295
1479276065.250,11.0912,-5.094647,6.72264,-1.79888,-0.016696,1.796133,1.382608,-10.360199,-9.348598,4.430317,0.788964,-4.430085
1479276065.500,11.065544,-5.036629,6.669093,-1.779842,-0.01784,1.777193,1.386017,-10.347291,-9.352192,4.439739,0.788071,-4.439541
1479276065.750,11.068043,-5.028831,6.666922,-1.777072,-0.000347,1.773432,1.41283,-10.339795,-9.379054,4.43491,0.785335,-4.434869
1479276066.000,11.11401,-4.881996,6.626314,-1.802494,-0.039831,1.801121,1.447417,-10.354239,-9.413501,4.398144,0.809345,-4.396811
1479276066.250,11.159954,-4.796532,6.620178,-1.830298,-0.004817,1.826827,1.489593,-10.329091,-9.455816,4.40733,0.78539,-4.407325
1479276066.500,11.593906,-4.496485,6.845655,-1.960115,-0.028188,1.957771,1.714216,-10.376006,-9.679605,4.292354,0.782202,-4.29268
1479276066.750,11.796494,-4.275972,6.921552,-2.040588,-0.017824,2.037524,1.761072,-10.350073,-9.727183,4.268862,0.79838,-4.26835
1479276067.000,12.16622,-4.192369,7.216729,-2.124029,-0.016119,2.120744,1.747672,-10.351667,-9.713758,4.269845,0.788356,-4.269876
1479276067.250,12.725525,-3.756773,7.551218,-2.164792,-0.067302,2.164443,1.965328,-10.396161,-9.929084,4.143091,0.775901,-4.143938
1479276067.500,12.328566,-3.395377,7.046399,-2.116112,-0.020196,2.113065,1.899095,-10.415207,-9.861424,4.194536,0.815752,-4.193163
1479276067.750,12.199823,-3.270437,6.88079,-2.109967,-0.048366,2.108561,1.960139,-10.314777,-9.926121,4.158733,0.761919,-4.160255
1479276068.000,12.151197,-3.354284,6.865616,-2.065562,-0.01557,2.062334,1.949838,-10.422876,-9.91109,4.154608,0.835607,-4.152142
1479276068.250,12.167343,-3.460519,6.920064,-2.067529,-0.023366,2.064735,1.902726,-10.413164,-9.865233,4.169093,0.804099,-4.168413
1479276068.500,12.171492,-3.569167,6.965201,-2.053848,-0.014962,2.050604,1.917444,-10.393802,-9.88152,4.153442,0.787426,-4.153681
1479276068.750,11.950289,-3.591815,6.769384,-2.063597,-0.058592,2.062897,1.846289,-10.362545,-9.81208,4.207109,0.800715,-4.20656
1479276069.000,12.032923,-3.39541,6.770528,-2.130785,-0.026842,2.12809,2.029879,-10.280508,-9.994036,4.134543,0.766473,-4.13587
1479276069.250,12.520168,-2.851776,7.044315,-2.383617,-0.032864,2.380874,2.537994,-10.464651,-10.464395,3.849924,0.769062,-3.851449
1479276069.500,13.275169,-1.741537,7.500906,-2.604618,-0.017305,2.60073,2.734951,-10.505487,-10.525847,3.675011,0.842063,-3.672959
1479276069.750,13.046986,-1.181841,7.184122,-2.548546,-0.121857,2.550938,2.897466,-10.433836,-10.502715,3.578469,0.79255,-3.579167
1479276070.000,11.977915,-1.039201,6.105031,-2.390806,-0.02512,2.387626,2.924205,-10.342458,-10.503139,3.58644,0.789622,-3.587272
1479276070.250,11.526377,-0.915983,5.640858,-2.363159,-0.059268,2.361966,2.955117,-10.307308,-10.470746,3.564522,0.762477,-3.566646
1479276070.500,11.709957,-1.152679,5.856384,-2.164876,0.011964,2.160048,2.945591,-10.30552,-10.479968,3.560052,0.726746,-3.563691
1479276071.000,10.359216,2.821398,4.86042,-2.299477,-0.002259,2.295207,2.949381,-10.433204,-10.456895,3.061149,0.707835,-3.065826
1479276071.250,9.039702,3.827549,4.095173,-2.385685,-0.305309,2.403234,3.30306,-10.744107,-9.992992,3.258029,1.102164,-3.238111
1479276072.000,8.159719,3.143118,2.986988,-3.40772,0.031612,3.400744,4.025008,-11.75369,-8.775899,2.48598,0.782969,-2.488188
1479276072.250,6.926748,2.553084,1.622528,-3.977706,0.22719,3.965005,4.338375,-11.717461,-8.575937,1.557957,0.918031,-1.554781
1479276072.500,6.054816,1.662144,0.430488,-6.338873,0.539085,6.326493,7.229706,-12.324027,-5.775884,0.294855,0.943114,-0.291931
1479276072.750,5.37399,0.49643,-0.564748,-6.9933,0.631132,6.982615,9.778493,-13.675108,-2.890118,0.316893,0.749792,-0.321571
1479276073.000,5.512132,0.332428,-0.442004,-6.53294,0.442935,6.519435,10.251841,-9.37425,-3.113908,0.60583,0.683587,-0.612206
1479276073.250,5.298234,0.391106,-0.651254,-6.549774,0.493306,6.536741,9.839965,-8.568492,-3.369274,0.717351,0.661667,-0.724208
1479276073.500,4.531249,0.243198,-1.42594,-6.782106,0.478897,6.768903,10.086723,-10.504854,-3.338789,0.072663,0.641819,-0.080058
1479276073.750,4.229621,0.919542,-1.532413,-6.814225,0.503236,6.801293,9.032829,-14.031826,-3.382581,-0.739733,0.830685,0.737159
1479276074.000,4.041642,1.288477,-1.452772,-7.051674,0.774341,7.045172,7.463395,-13.697791,-4.886336,-3.403091,1.315101,3.421747
1479276074.250,4.297385,0.784705,-1.533667,-6.904041,0.587458,6.892439,7.198092,-11.236523,-6.138902,-3.874264,0.676495,3.866922
1479276074.500,4.605936,0.84841,-1.224731,-6.866994,0.367805,6.85321,6.742898,-11.486785,-6.521907,-3.991794,0.596205,3.983336
1479276074.750,4.529302,0.975473,-1.242134,-6.982064,0.595912,6.970616,6.873798,-11.599133,-6.364361,-4.03614,0.665634,4.028605
1479276075.000,4.587668,0.849064,-1.241416,-7.067702,0.652753,7.057518,6.827731,-11.477769,-6.442734,-4.064604,0.647522,4.056791
1479276075.250,4.509861,0.971722,-1.261174,-7.087215,0.655716,7.077099,6.868465,-11.561646,-6.380306,-4.055808,0.656137,4.048123
1479276075.500,4.510637,0.903766,-1.290199,-7.095608,0.641008,7.085129,6.831593,-11.533673,-6.423612,-4.019897,0.607536,4.011566
1479276075.750,4.537848,0.943944,-1.248417,-7.132662,0.640442,7.12216,6.797799,-11.592983,-6.438833,-4.075628,0.608264,4.067303
1479276076.000,4.51555,0.904189,-1.285563,-7.075731,0.621645,7.06481,6.864262,-11.767676,-6.321033,-4.072195,0.577448,4.063542
1479276076.250,4.493341,0.921097,-1.298435,-7.036724,0.584491,7.025042,7.094679,-11.925494,-6.050808,-3.899789,0.550067,3.890907
1479276076.500,4.557786,0.692141,-1.322951,-6.957661,0.511275,6.94482,7.285063,-10.265487,-6.141918,-4.286726,0.499176,4.277544
1479276076.750,4.574657,0.905271,-1.231301,-6.886446,0.467897,6.873132,6.706936,-10.721022,-6.70177,-4.190517,0.498514,4.181334
1479276077.000,4.458013,1.748402,-0.832487,-6.893907,0.566206,6.881911,6.411401,-11.791841,-6.737366,-3.771486,0.348535,3.762508
1479276077.250,4.252392,1.324886,-1.275118,-6.885802,0.593426,6.874322,6.048034,-11.242191,-7.257271,-4.221909,0.119602,4.216251
1479276077.500,4.405457,1.280971,-1.184755,-6.930328,0.555315,6.91814,5.888452,-11.313288,-7.390553,-4.343324,0.0506,4.339349
1479276077.750,4.384454,1.48842,-1.067424,-7.024654,0.600334,7.013288,5.895088,-11.486647,-7.328805,-4.426294,0.106147,4.420898
1479276078.000,4.326439,1.321407,-1.221281,-6.975913,0.583718,6.964226,5.835965,-11.27102,-7.453135,-4.378766,0.002986,4.376147
1479276078.250,4.27593,1.435144,-1.183052,-6.99018,0.574757,6.978324,5.754874,-11.392042,-7.49274,-4.367017,0.061704,4.362738
1479276078.500,4.344748,1.394973,-1.159472,-6.995903,0.577173,6.98409,5.798476,-11.21329,-7.505419,-4.418767,0.037064,4.415139
1479276078.750,4.37561,1.391779,-1.138257,-6.925903,0.514875,6.913111,5.752787,-11.290826,-7.526757,-4.423746,0.035982,4.420148
1479276079.000,4.287844,1.425941,-1.180742,-6.980763,0.55173,6.968509,5.714475,-11.245601,-7.576795,-4.37523,0.022652,4.372028
1479276079.250,4.308223,1.425664,-1.166029,-6.972503,0.522492,6.95981,5.688087,-11.288708,-7.58904,-4.372333,0.015421,4.369344
1479276079.500,4.317619,1.42503,-1.159552,-6.966578,0.509256,6.953711,5.62551,-11.270483,-7.654204,-4.399243,0.016199,4.396221
1479276079.750,4.264155,1.422697,-1.200168,-6.912705,0.494145,6.89966,5.650981,-11.299133,-7.621076,-4.396575,0.031005,4.393126
1479276080.000,4.252782,1.389953,-1.230948,-6.934456,0.474094,6.921199,5.63117,-11.26272,-7.651196,-4.374739,0.036954,4.37113
1479276080.250,4.293253,1.416105,-1.18351,-6.920379,0.433821,6.906806,5.567591,-11.319416,-7.693552,-4.398222,0.01921,4.395113
1479276080.500,4.300474,1.396522,-1.191451,-6.943599,0.448396,6.930124,5.584064,-11.320871,-7.677507,-4.415118,0.038006,4.411466
1479276080.750,4.274898,1.409003,-1.201778,-6.93537,0.46436,6.922023,5.588333,-11.331423,-7.670008,-4.401606,0.030451,4.39817
1479276081.000,4.248618,1.411706,-1.218997,-6.94619,0.472721,6.93292,5.589316,-11.36819,-7.656754,-4.399546,0.038179,4.395894
1479276081.250,4.317374,1.353277,-1.207524,-6.936687,0.474422,6.923434,5.648389,-11.183099,-7.658019,-4.39366,0.048291,4.38973
1479276081.500,4.461253,1.225309,-1.172428,-6.924395,0.415537,6.910726,6.364014,-10.573149,-7.055643,-4.372033,0.073336,4.367451
1479276081.750,4.427758,0.486929,-1.500563,-6.77492,0.316308,6.761238,6.69855,-9.447021,-6.630605,-4.197854,0.190065,4.190786
1479276082.000,4.554642,0.240634,-1.402641,-6.830947,0.397054,6.81721,6.976503,-10.947179,-6.406868,-3.523762,0.262057,3.515654
1479276082.250,4.483595,1.21663,-1.158937,-6.893903,0.554369,6.881704,7.063096,-12.699377,-5.758839,-3.375611,0.160844,3.369235
1479276082.500,4.419849,0.756552,-1.431607,-6.782522,0.582068,6.770837,7.648181,-12.79977,-5.193264,-3.203693,0.117031,3.198339
1479276082.750,4.363039,1.004025,-1.374581,-6.753034,0.455377,6.739618,8.334291,-13.278147,-4.36272,-2.626966,0.296659,2.618493
1479276083.000,4.418227,0.933971,-1.359958,-6.882863,0.478627,6.869653,8.154638,-12.772898,-4.74698,-2.82409,0.145168,2.818169
1479276083.250,4.397802,0.915032,-1.386772,-6.892686,0.457477,6.879282,7.949288,-12.86637,-4.893403,-3.417638,0.138941,3.411723
1479276083.500,4.314235,0.91668,-1.460005,-6.821719,0.426262,6.808104,8.127481,-13.044693,-4.654135,-3.248051,0.085829,3.243474
1479276083.750,4.396708,0.948081,-1.372479,-6.802399,0.412051,6.788716,8.277349,-13.220301,-4.440187,-3.186733,0.149091,3.180645
1479276084.000,4.473774,0.864632,-1.339995,-6.733834,0.332574,6.720093,8.443746,-13.311109,-4.25026,-3.133499,0.121629,3.128053
1479276084.250,4.524444,0.988902,-1.240361,-6.689682,0.254654,6.676434,9.036758,-13.557976,-3.608685,-2.794367,0.156879,2.788192
1479276084.500,4.467733,1.089903,-1.240687,-6.699447,0.203385,6.686816,9.062597,-13.419661,-3.647765,-2.744706,0.148317,2.738732
1479276084.750,4.466787,1.00276,-1.284841,-6.835588,0.240993,6.822473,8.79014,-12.882677,-4.119681,-2.952662,0.140803,2.94681
1479276085.000,4.498296,0.988595,-1.263713,-6.790475,0.208565,6.777764,8.694386,-12.91387,-4.195508,-2.909926,0.205326,2.902766
1479276085.250,4.473043,0.990542,-1.285131,-6.746348,0.197774,6.733794,8.673523,-12.854243,-4.238331,-2.921038,0.1682,2.914596
1479276085.500,4.43875,0.915839,-1.34981,-6.888042,0.275407,6.874605,8.301562,-11.781596,-4.939917,-2.938344,0.209326,2.931108
1479276085.750,4.465564,0.673682,-1.416418,-6.994442,0.380322,6.980669,8.05896,-10.219958,-5.367307,-3.283389,0.297883,3.274869
1479276086.000,4.420436,0.764559,-1.428125,-7.012136,0.404762,6.998422,7.938422,-9.36119,-5.398413,-3.516997,0.375521,3.507866
1479276086.250,4.411146,0.711514,-1.455633,-7.056416,0.419553,7.042764,8.022751,-9.079084,-5.257055,-3.527925,0.337691,3.51903
1479276086.500,4.420506,0.759698,-1.429846,-7.087281,0.389206,7.073523,8.013256,-9.110997,-5.273624,-3.578903,0.363843,3.569834
1479276086.750,4.409918,0.738663,-1.447319,-7.086563,0.419475,7.07291,7.902142,-9.124231,-5.384879,-3.617596,0.381316,3.608437
1479276087.000,4.388635,0.812874,-1.438831,-7.103296,0.440038,7.089759,7.809543,-9.270218,-5.507074,-3.604407,0.342524,3.595474
1479276087.250,4.346786,0.823743,-1.472527,-7.112664,0.454291,7.099229,7.660448,-9.379983,-5.675048,-3.637944,0.29552,3.629431
1479276087.500,4.335299,0.828448,-1.480961,-7.098064,0.467199,7.084737,7.538854,-9.543578,-5.82373,-3.643818,0.291635,3.635346
1479276087.750,4.304593,0.892977,-1.479689,-7.061166,0.518455,7.048411,7.479836,-9.767149,-5.913744,-3.611697,0.293849,3.603204
1479276088.000,4.314209,0.932958,-1.452206,-7.0462,0.496983,7.033179,7.517806,-9.62497,-5.857159,-3.294121,0.31481,3.285429
1479276088.250,5.057044,1.841183,-0.32615,-7.246057,-0.851861,7.295201,8.059402,-9.109424,-5.228297,-1.719173,0.558683,1.710437
1479276088.500,4.721061,2.950124,0.282692,-4.577468,-4.701035,5.862724,10.506796,-7.359585,-2.364485,-1.498121,0.831353,1.495177
1479276088.750,8.184955,0.272976,2.227551,-3.064754,0.869316,3.067317,7.285995,-9.786171,-6.108489,2.310282,0.571269,-2.318582
1479276089.000,7.000206,1.556533,1.268023,-1.512673,-0.03022,1.511247,5.814896,-11.245869,-7.480533,2.06493,0.83671,-2.065171
1479276089.250,7.874382,2.72644,2.536135,-1.965733,-0.167062,1.972886,5.577756,-8.872773,-7.495884,1.854524,0.893626,-1.852234
1479276089.500,8.435214,2.114447,2.807804,-1.911726,-0.262623,1.927299,4.729902,-8.378335,-7.899223,2.436339,0.619187,-2.443735
1479276089.750,10.148561,0.188164,4.190521,-2.290274,0.062951,2.282929,3.795447,-10.178273,-9.620655,2.906516,0.689389,-2.911889
1479276090.000,10.407038,-1.917796,4.745877,-1.950163,0.077972,1.942478,3.316217,-10.124596,-10.074797,3.429839,0.854294,-3.427475
1479276090.250,10.458359,-3.357322,5.308071,-2.139814,-0.059607,2.139037,1.886254,-10.223442,-9.845214,4.379538,0.896378,-4.37262
1479276090.500,10.537705,-4.379487,5.867851,-1.514617,0.039696,1.509199,1.869203,-10.227914,-9.828866,4.07624,0.681755,-4.081224
1479276090.750,11.05118,-4.618024,6.433495,-1.766659,-0.009942,1.763575,1.746966,-10.270224,-9.711102,4.29986,0.790289,-4.299744
1479276091.000,10.680965,-4.244866,5.922436,-1.784685,0.008107,1.780569,1.868341,-10.228123,-9.828037,4.29581,0.782418,-4.29612
1479276091.250,10.58617,-3.910207,5.674774,-1.770816,-0.013354,1.767922,1.965704,-10.268724,-9.929115,4.241035,0.786816,-4.241188
1479276091.500,10.695667,-3.853331,5.744689,-1.765578,-0.03404,1.763918,1.938431,-10.262566,-9.901405,4.221772,0.780651,-4.222274
1479276091.750,10.551311,-3.806667,5.59471,-1.71154,-0.013312,1.70874,1.929215,-10.253517,-9.891367,4.236234,0.794695,-4.23597
1479276092.000,10.37853,-3.736269,5.408424,-1.653086,-0.010353,1.65021,1.89535,-10.245872,-9.856894,4.236136,0.779602,-4.236674
1479276092.250,10.489141,-3.180309,5.261105,-1.732859,-0.019582,1.73039,2.07405,-10.281222,-10.038126,4.206978,0.789979,-4.207009
1479276092.500,11.651768,-2.262788,6.039418,-2.108261,0.001248,2.104061,2.446006,-10.326982,-10.412142,3.989285,0.771378,-3.990541
1479276092.750,12.362013,-1.83849,6.624921,-2.35813,-0.062107,2.357115,2.600335,-10.432001,-10.534141,3.81363,0.824823,-3.812333
1479276093.000,13.008072,-2.045318,7.301474,-2.512353,0.299765,2.498855,2.357749,-10.416361,-10.315108,4.063113,0.764612,-4.064614
1479276093.250,13.669378,-2.088941,7.957458,-2.37565,-0.468623,2.410357,2.623337,-10.513904,-10.487844,3.726222,0.871927,-3.722319
