1479276182.75,0.022150,9.989282,1.237611,-5.766509,-0.321968,5.775898,-0.512285,0.939632,0.824178,-7.165067,-0.408405,7.158455,
1479276183.00,0.052096,9.963469,1.221265,-5.799036,-0.300487,5.807116,-0.510392,0.973870,0.839431,-7.177713,-0.412065,7.171134,
1479276183.25,0.023959,9.930144,1.181307,-5.785661,-0.263437,5.791690,-0.526162,1.018517,0.875525,-7.175633,-0.424221,7.169170,
1479276183.50,-0.009704,9.977814,1.217772,-5.803444,-0.298340,5.811393,-0.535269,0.946733,0.847716,-7.177280,-0.409313,7.170677,
1479276183.75,0.013514,9.992619,1.238417,-5.842164,-0.344220,5.852770,-0.526995,0.980637,0.857208,-7.206390,-0.421570,7.199899,
1479276184.00,0.016978,10.024704,1.270232,-5.862379,-0.361453,5.874017,-0.544180,1.026079,0.894898,-7.179513,-0.412482,7.172938,
1479276184.25,-0.014583,9.978984,1.217561,-5.860013,-0.333808,5.869957,-0.568847,1.093094,0.950485,-7.168113,-0.431084,7.161719,
1479276184.50,-0.009687,9.988901,1.228446,-5.863767,-0.327769,5.873343,-0.525342,1.176344,0.958054,-7.175797,-0.420808,7.169299,
1479276184.75,-0.002072,9.994021,1.235464,-5.867754,-0.322573,5.877015,-0.508184,1.130295,0.918651,-7.171967,-0.406365,7.165337,
1479276185.00,-0.023955,10.000362,1.235595,-5.859979,-0.371712,5.872269,-0.516267,1.060921,0.888812,-7.168530,-0.412858,7.161958,
1479276185.25,-0.003430,10.004136,1.244825,-5.870423,-0.382170,5.883364,-0.497688,1.041326,0.862752,-7.178182,-0.428635,7.171763,
1479276185.50,-0.006573,9.993774,1.233991,-5.855157,-0.359796,5.866704,-0.504768,1.047248,0.871880,-7.184703,-0.420919,7.178206,
1479276185.75,-0.001150,10.006508,1.247733,-5.834799,-0.388714,5.848233,-0.503892,0.973937,0.833827,-7.171422,-0.424258,7.164959,
1479276186.00,0.012987,10.002370,1.247648,-5.875053,-0.411688,5.889926,-0.499341,0.961318,0.823594,-7.179531,-0.412484,7.172956,
1479276186.25,-0.013507,9.983692,1.222388,-5.850809,-0.414908,5.865950,-0.503666,0.960204,0.826798,-7.183072,-0.420928,7.176576,
1479276186.50,-0.013013,9.989603,1.228212,-5.849396,-0.424156,5.865168,-0.523957,0.903705,0.817043,-7.179547,-0.414488,7.172990,
1479276186.75,-0.026989,10.024513,1.258046,-5.874110,-0.443551,5.891169,-0.522204,0.944185,0.835062,-7.177885,-0.418994,7.171371,
1479276187.00,-0.003183,10.002409,1.243230,-5.875514,-0.408310,5.890160,-0.536644,1.020939,0.885792,-7.179408,-0.421608,7.172919,
1479276187.25,-0.035932,9.994065,1.226291,-5.861652,-0.406281,5.876192,-0.533152,1.070130,0.908033,-7.173214,-0.414653,7.166659,
1479276187.50,0.006980,9.994651,1.238564,-5.863523,-0.397875,5.877501,-0.498749,1.060108,0.873425,-7.168474,-0.426786,7.162037,
1479276187.75,0.031731,9.979774,1.231158,-5.848570,-0.375530,5.861125,-0.461782,1.036548,0.829575,-7.189224,-0.418094,7.182701,
1479276188.00,-0.000771,9.946448,1.190062,-5.802850,-0.346839,5.813686,-0.469631,1.076556,0.857317,-7.192357,-0.439484,7.186054,
1479276188.25,-0.012122,9.953547,1.193755,-5.815426,-0.276660,5.822138,-0.483425,1.082065,0.871940,-7.186070,-0.458453,7.179992,
1479276188.50,0.017283,9.962027,1.210060,-5.838086,-0.295182,5.845804,-0.482174,1.027014,0.842064,-7.193110,-0.438466,7.186795,
1479276188.75,-0.021333,9.961205,1.198601,-5.804695,-0.363826,5.816588,-0.486639,1.013405,0.838897,-7.186197,-0.440592,7.179906,
1479276189.00,-0.010365,9.925161,1.166934,-5.804545,-0.282451,5.811595,-0.477526,0.995370,0.821847,-7.210103,-0.436349,7.203763,
1479276189.25,-0.009713,9.944554,1.185767,-5.824762,-0.349614,5.835731,-0.477232,1.026960,0.837802,-7.196301,-0.456549,7.190197,
1479276189.50,-0.004009,9.960909,1.203073,-5.802719,-0.379843,5.815640,-0.489626,0.995194,0.832187,-7.184909,-0.456576,7.178807,
1479276189.75,-0.026678,9.960453,1.196418,-5.808533,-0.367922,5.820678,-0.502733,1.033997,0.863291,-7.218888,-0.444936,7.212645,
1479276190.00,-0.008547,9.946836,1.188284,-5.852126,-0.339556,5.862430,-0.501904,1.120105,0.907874,-7.203708,-0.447009,7.197489,
1479276190.25,-0.028707,9.938766,1.174985,-5.849716,-0.306445,5.858062,-0.513302,1.150895,0.934091,-7.199849,-0.446151,7.193621,
1479276190.50,-0.017727,9.935798,1.175136,-5.848079,-0.307418,5.856483,-0.450631,1.148496,0.880272,-7.198500,-0.459246,7.192430,
1479276191.00,-0.015778,9.945924,1.185415,-5.841728,-0.347963,5.852565,-0.485117,1.116082,0.891546,-7.201654,-0.453444,7.195512,
1479276191.25,-0.028079,9.947645,1.183704,-5.809455,-0.377900,5.822237,-0.490797,1.013095,0.842311,-7.218696,-0.447905,7.212487,
1479276191.50,-0.017458,9.909651,1.150056,-5.829851,-0.344587,5.840501,-0.491211,1.065663,0.869908,-7.219510,-0.464578,7.213507,
1479276191.75,-0.019391,9.914095,1.153798,-5.805914,-0.317727,5.814988,-0.477573,1.002404,0.825474,-7.210718,-0.452910,7.204569,
1479276192.00,-0.031012,9.936084,1.171772,-5.813466,-0.361834,5.825218,-0.484360,0.940245,0.800138,-7.215195,-0.450074,7.209012,
1479276192.25,0.001074,9.945332,1.189499,-5.814864,-0.366931,5.826935,-0.516452,0.986810,0.851148,-7.218144,-0.459377,7.212075,
1479276192.50,-0.040550,9.923744,1.157293,-5.833557,-0.333684,5.843538,-0.549948,1.065109,0.919814,-7.215872,-0.457270,7.209776,
1479276192.75,-0.059782,9.938807,1.166617,-5.833561,-0.326021,5.843082,-0.551580,1.113485,0.946444,-7.208015,-0.450140,7.201834,
1479276193.00,-0.019043,9.938075,1.176966,-5.860326,-0.319082,5.869392,-0.583273,1.157306,0.996575,-7.197426,-0.442758,7.191159,
1479276193.25,-0.056823,9.932743,1.161565,-5.840618,-0.274353,5.847167,-0.534635,1.193822,0.975410,-7.189379,-0.448595,7.183180,
1479276193.50,-0.057044,9.908096,1.137753,-5.860465,-0.256987,5.866047,-0.516394,1.200860,0.964062,-7.192677,-0.438180,7.186359,
1479276193.75,-0.018754,9.922338,1.161903,-5.842279,-0.263114,5.848216,-0.505938,1.165860,0.936062,-7.196537,-0.452316,7.190382,
1479276194.00,-0.050404,9.922659,1.153577,-5.838017,-0.270990,5.844387,-0.492757,1.153892,0.918473,-7.199305,-0.439631,7.193002,
1479276194.25,-0.038041,9.911902,1.146574,-5.834749,-0.282307,5.841748,-0.494293,1.099766,0.890562,-7.195057,-0.433469,7.188687,
1479276194.50,-0.032023,9.922577,1.158493,-5.832451,-0.300662,5.840490,-0.476956,1.067718,0.858858,-7.211063,-0.448089,7.204857,
1479276194.75,-0.064047,9.935850,1.162623,-5.826221,-0.337006,5.836415,-0.468066,1.006824,0.819565,-7.194455,-0.438512,7.188141,
1479276195.00,-0.038601,9.922806,1.156919,-5.836316,-0.351744,5.847395,-0.475032,0.983195,0.813517,-7.208086,-0.444627,7.201840,
1479276195.25,-0.044066,9.939941,1.171942,-5.841994,-0.365930,5.853952,-0.495943,0.985018,0.832500,-7.209089,-0.440201,7.202793,
1479276195.50,-0.058492,9.948036,1.175860,-5.860995,-0.367581,5.873022,-0.527889,1.010738,0.873075,-7.200611,-0.435567,7.194264,
1479276195.75,-0.048299,9.933600,1.164688,-5.873840,-0.356820,5.885169,-0.547786,1.122373,0.947922,-7.185043,-0.429935,7.178638,
1479276196.00,-0.065906,9.945698,1.171624,-5.881408,-0.356421,5.892698,-0.571815,1.205046,1.012690,-7.196514,-0.435887,7.190171,
1479276196.25,-0.072114,9.969515,1.192952,-5.896358,-0.375285,5.908808,-0.547611,1.222638,1.002138,-7.181767,-0.447063,7.175550,
1479276196.50,-0.046171,9.948778,1.179888,-5.876330,-0.357414,5.887691,-0.521055,1.260375,1.001266,-7.181692,-0.451844,7.175532,
1479276196.75,-0.063123,9.934998,1.162049,-5.887105,-0.337989,5.897255,-0.490982,1.224396,0.956105,-7.179524,-0.445515,7.173290,
1479276197.00,-0.055529,9.950664,1.179188,-5.880638,-0.370444,5.892809,-0.478663,1.153514,0.906461,-7.179413,-0.425144,7.172958,
1479276197.25,-0.052644,9.951456,1.180726,-5.860760,-0.365056,5.872628,-0.480464,1.154240,0.908367,-7.177778,-0.447871,7.171572,
1479276197.50,-0.074878,9.928337,1.152488,-5.861452,-0.365776,5.873364,-0.466407,1.114660,0.875014,-7.180499,-0.429035,7.174084,
1479276197.75,-0.057031,9.936880,1.165496,-5.882183,-0.377991,5.894832,-0.473927,1.053977,0.849052,-7.172770,-0.440661,7.166480,
1479276198.00,-0.044883,9.960955,1.191969,-5.858434,-0.404718,5.872876,-0.454528,1.025375,0.817557,-7.197508,-0.433416,7.191138,
1479276198.25,-0.044525,9.946626,1.178258,-5.861455,-0.409285,5.876195,-0.393611,1.075493,0.792562,-7.183802,-0.434845,7.177448,
1479276198.50,-0.022322,9.943583,1.181368,-5.890986,-0.357539,5.902329,-0.445097,1.132686,0.866950,-7.205575,-0.434615,7.199217,
1479276198.75,-0.104449,9.928204,1.144561,-5.924790,-0.279123,5.931486,-0.474906,1.136671,0.894106,-7.223784,-0.433367,7.217412,
1479276199.00,-0.050541,9.986970,1.215529,-5.927189,-0.357287,5.938452,-0.478777,1.138997,0.898622,-7.199894,-0.451135,7.193724,
1479276199.25,-0.065319,9.986580,1.211219,-5.970408,-0.356204,5.981528,-0.503936,1.241660,0.976549,-7.210950,-0.437600,7.204625,
1479276199.50,-0.062709,9.960922,1.187160,-6.070101,-0.234391,6.074253,-0.304030,1.725371,1.126748,-7.309821,-0.461086,7.303767,
1479276199.75,-0.102700,10.132591,1.342664,-6.636642,-0.027429,6.631999,1.452795,4.537154,2.994203,-6.942489,-0.469202,6.936570,
1479276200.00,-0.123602,10.552956,1.745580,-7.168087,-1.188533,7.252014,2.987286,7.928241,6.421487,-6.212369,-0.487449,6.206791,
